154751.315200	0.920000	13.940367
186185.176100	0.560000	11.534178
212783.058400	0.430000	10.016298
246634.908600	0.450000	8.700077
275650.780200	0.270000	8.204726
304666.651800	0.220000	7.807679
336100.512700	0.170000	7.778572
365116.384300	0.160000	7.587170
396550.245200	0.140000	7.744857
425566.116800	0.130000	7.921178
454581.988400	0.140000	7.630963
486015.849300	0.210000	6.231332
515031.720900	0.290000	5.304648
546465.581800	0.430000	4.356242
575481.453400	0.620000	3.594520
604497.325000	1.040000	2.762654
