154751.315200	0.920000	14.849116
186185.176100	0.560000	13.371189
212783.058400	0.430000	12.834318
246634.908600	0.450000	11.845516
275650.780200	0.270000	14.181507
304666.651800	0.220000	16.067863
336100.512700	0.170000	19.766815
365116.384300	0.160000	21.777466
396550.245200	0.140000	25.894380
425566.116800	0.130000	29.557521
454581.988400	0.140000	29.923420
486015.849300	0.210000	23.000881
515031.720900	0.290000	19.140650
546465.581800	0.430000	15.129946
575481.453400	0.620000	12.171134
604497.325000	1.040000	8.030693
