154751.315200	-199.116579	26.019121
186185.176100	-142.235706	13.372130
212783.058400	-112.980441	9.148611
246634.908600	-88.043309	8.454532
275650.780200	-90.617176	5.142492
304666.651800	-92.684240	4.237103
336100.512700	-108.610810	3.543833
365116.384300	-114.836682	3.429562
396550.245200	-138.005969	3.289560
425566.116800	-161.118215	3.300414
454581.988400	-157.443164	3.513557
486015.849300	-98.570676	4.170809
515031.720900	-69.750452	4.846890
546465.581800	-45.145618	5.790203
575481.453400	-29.716407	6.803161
604497.325000	-14.321837	8.163420
