154751.315200	0.920000	13.780000
186185.176100	0.560000	11.210000
212783.058400	0.430000	9.519000
246634.908600	0.450000	8.145000
275650.780200	0.270000	7.150000
304666.651800	0.220000	6.350000
336100.512700	0.170000	5.663000
365116.384300	0.160000	5.083000
396550.245200	0.140000	4.542000
425566.116800	0.130000	4.103000
454581.988400	0.140000	3.697000
486015.849300	0.210000	3.272000
515031.720900	0.290000	2.863000
546465.581800	0.430000	2.455000
575481.453400	0.620000	2.081000
604497.325000	1.040000	1.833000
