154751.315200	0.920000	13.790691
186185.176100	0.560000	11.231612
212783.058400	0.430000	9.552153
246634.908600	0.450000	8.182005
275650.780200	0.270000	7.220315
304666.651800	0.220000	6.447179
336100.512700	0.170000	5.804038
365116.384300	0.160000	5.249945
396550.245200	0.140000	4.755524
425566.116800	0.130000	4.357545
454581.988400	0.140000	3.959264
486015.849300	0.210000	3.469289
515031.720900	0.290000	3.025777
546465.581800	0.430000	2.581749
575481.453400	0.620000	2.181901
604497.325000	1.040000	1.894977
