154751.315200	-191.258292	25.502738
186185.176100	-129.010813	12.736740
212783.058400	-95.222065	8.400178
246634.908600	-70.736658	7.580285
275650.780200	-58.869003	4.145776
304666.651800	-50.061572	3.114689
336100.512700	-45.140066	2.285067
365116.384300	-40.107701	2.027227
396550.245200	-37.722114	1.720160
425566.116800	-36.128315	1.563143
454581.988400	-32.061087	1.585915
486015.849300	-22.534230	1.995700
515031.720900	-16.593517	2.368618
546465.581800	-11.413354	2.928834
575481.453400	-7.668482	3.518822
604497.325000	-4.198409	4.779480
