154751.315200	-219.649849	27.322374
186185.176100	-178.475103	14.975732
212783.058400	-164.534827	11.037514
246634.908600	-140.113744	10.660964
275650.780200	-201.042252	7.658014
304666.651800	-258.127824	7.069860
336100.512700	-390.698062	6.720717
365116.384300	-474.232423	6.968789
396550.245200	-670.499335	7.250427
425566.116800	-873.630124	7.684955
454581.988400	-895.391475	8.378558
486015.849300	-528.996418	9.660370
515031.720900	-366.280399	11.101577
546465.581800	-228.730364	13.011754
575481.453400	-147.752101	15.092206
604497.325000	-63.410425	16.703841
