154751.315200	-193.487444	25.650276
186185.176100	-132.723671	12.918280
212783.058400	-100.141321	8.614016
246634.908600	-75.488846	7.830070
275650.780200	-67.244631	4.430552
304666.651800	-60.911459	3.435379
336100.512700	-60.477285	2.644715
365116.384300	-57.539547	2.427894
396550.245200	-59.963211	2.168560
425566.116800	-62.728162	2.059506
454581.988400	-58.211997	2.136670
486015.849300	-38.785400	2.617159
515031.720900	-28.055186	3.076696
546465.581800	-18.791943	3.746368
575481.453400	-12.536175	4.457205
604497.325000	-6.550657	5.746320
