400.000000	9.617567	7.693224
410.000000	9.850034	7.899982
420.000000	9.703485	8.307742
430.000000	9.364903	8.835753
440.000000	8.804695	7.800030
450.000000	7.999623	6.427199
460.000000	6.881893	5.037990
470.000000	5.725277	3.883789
480.000000	4.832082	3.054543
490.000000	4.341426	2.510732
500.000000	4.393100	2.151494
510.000000	5.327135	1.903100
520.000000	7.381051	1.806996
530.000000	10.496181	1.883695
540.000000	14.555991	2.059005
550.000000	19.254942	3.022363
560.000000	23.994357	4.660369
570.000000	28.488543	6.663105
580.000000	33.553087	10.324336
590.000000	39.043071	17.036268
600.000000	45.032697	27.896240
610.000000	51.622635	29.568312
620.000000	59.335647	28.456706
630.000000	66.520426	27.173307
640.000000	64.340109	25.874123
650.000000	57.306731	24.692622
660.000000	50.665446	23.733734
670.000000	46.053044	23.029980
680.000000	43.039784	22.523150
690.000000	40.985731	22.133133
700.000000	39.410836	21.802778
710.000000	38.017075	21.490456
720.000000	36.717160	21.181208
730.000000	35.517735	20.881922
740.000000	34.422856	20.594397
750.000000	33.430707	20.317499
760.000000	32.524167	20.051025
770.000000	31.669936	19.793308
780.000000	30.824895	19.533811
790.000000	29.970921	19.268306
800.000000	29.098942	18.995532
810.000000	28.211158	18.716559
820.000000	27.314842	18.433704
830.000000	26.422964	18.147645
840.000000	25.568060	17.865660
850.000000	24.775128	17.594127
860.000000	24.053987	17.337033
870.000000	23.408428	17.096889
880.000000	22.836875	16.875501
890.000000	22.334198	16.671251
