0.080000	18.743507	77.000000	84.444444
0.160000	18.334624	77.000000	84.444444
0.240000	17.969987	77.000000	84.444444
0.320000	17.643144	77.000000	84.444444
0.400000	17.348849	77.000000	84.444444
0.480000	17.082781	77.000000	84.444444
0.560000	16.841345	77.000000	84.444444
0.640000	16.621517	77.000000	84.444444
0.720000	16.420944	77.000000	86.666667
0.800000	16.237566	77.000000	86.666667
0.880000	16.069124	77.000000	86.666667
0.960000	15.914005	77.000000	86.666667
1.040000	15.770811	77.000000	86.666667
1.120000	15.638322	77.000000	86.666667
1.200000	15.515470	77.000000	86.666667
1.280000	15.401318	77.000000	86.666667
1.360000	15.295039	77.000000	86.666667
1.440000	15.195901	77.000000	86.666667
1.520000	15.103255	77.000000	86.666667
1.600000	15.016525	77.000000	86.666667
1.680000	14.935196	77.000000	86.666667
1.760000	14.858808	77.000000	86.666667
1.840000	14.786949	77.000000	86.666667
1.920000	14.719248	77.000000	86.666667
2.000000	14.655372	77.000000	86.666667
2.080000	14.595020	77.000000	86.666667
2.160000	14.537922	77.000000	86.666667
2.240000	14.483830	77.000000	86.666667
2.320000	14.432521	77.000000	86.666667
2.400000	14.383795	77.000000	86.666667
2.480000	14.337464	77.000000	86.666667
2.560000	14.293363	77.000000	86.666667
2.640000	14.251337	77.000000	86.666667
2.720000	14.211247	77.000000	86.666667
2.800000	14.172962	77.000000	86.666667
2.880000	14.136367	77.000000	86.666667
2.960000	14.101352	77.000000	86.666667
3.040000	14.067819	77.000000	86.666667
3.120000	14.035675	77.000000	86.666667
3.200000	14.004837	77.000000	86.666667
3.280000	13.975226	77.000000	86.666667
3.360000	13.946770	77.000000	86.666667
3.440000	13.919403	77.000000	86.666667
3.520000	13.893063	77.000000	86.666667
3.600000	13.867693	77.000000	86.666667
3.680000	13.843239	77.000000	86.666667
3.760000	13.819653	77.000000	86.666667
3.840000	13.796887	77.000000	86.666667
3.920000	13.774901	77.000000	86.666667
4.000000	13.753652	77.000000	86.666667
4.080000	13.733105	77.000000	86.666667
4.160000	13.713225	77.000000	86.666667
4.240000	13.693978	77.000000	86.666667
4.320000	13.675334	77.000000	86.666667
4.400000	13.657266	77.000000	86.666667
4.480000	13.639745	77.000000	86.666667
4.560000	13.622747	77.000000	86.666667
4.640000	13.606248	77.000000	86.666667
4.720000	13.590227	77.000000	86.666667
4.800000	13.574661	77.000000	86.666667
4.880000	13.559532	77.000000	86.666667
4.960000	13.544821	77.000000	86.666667
5.040000	13.530510	77.000000	86.666667
5.120000	13.516583	77.000000	86.666667
5.200000	13.503024	77.000000	86.666667
5.280000	13.489818	77.000000	86.666667
5.360000	13.476952	77.000000	86.666667
5.440000	13.464412	77.000000	86.666667
5.520000	13.452185	77.000000	86.666667
5.600000	13.440260	77.000000	86.666667
5.680000	13.428625	77.000000	86.666667
5.760000	13.417270	77.000000	86.666667
5.840000	13.406184	77.000000	86.666667
5.920000	13.395359	77.000000	86.666667
6.000000	13.384783	77.000000	86.666667
6.080000	13.374449	77.000000	86.666667
6.160000	13.364349	77.000000	86.666667
6.240000	13.354474	77.000000	86.666667
6.320000	13.344817	77.000000	86.666667
6.400000	13.335370	77.000000	86.666667
6.480000	13.326126	77.000000	86.666667
6.560000	13.317079	77.000000	86.666667
6.640000	13.308223	77.000000	86.666667
6.720000	13.299551	77.000000	86.666667
6.800000	13.291057	77.000000	86.666667
6.880000	13.282736	77.000000	86.666667
6.960000	13.274585	77.000000	86.666667
7.040000	13.266596	77.000000	86.666667
7.120000	13.258758	77.000000	86.666667
7.200000	13.251086	77.000000	86.666667
7.280000	13.243551	77.000000	86.666667
7.360000	13.236161	77.000000	86.666667
7.440000	13.228929	77.000000	86.666667
7.520000	13.221814	77.000000	86.666667
7.600000	13.214829	77.000000	86.666667
7.680000	13.207982	77.000000	86.666667
7.760000	13.201255	77.000000	86.666667
7.840000	13.194632	77.000000	86.666667
7.920000	13.188147	77.000000	86.666667
8.000000	13.181760	77.000000	86.666667
