400.000000	9.618364	7.699170
410.000000	9.857867	7.921955
420.000000	9.731689	8.339213
430.000000	9.448075	8.860686
440.000000	9.078228	8.195042
450.000000	8.922627	7.466468
460.000000	9.766158	7.847332
470.000000	12.349170	11.427971
480.000000	15.676625	13.600817
490.000000	15.940367	13.868533
500.000000	15.336219	13.813185
510.000000	14.932178	13.784043
520.000000	14.710190	13.813929
530.000000	14.584785	13.880392
540.000000	14.500003	13.955928
550.000000	14.415141	14.014681
560.000000	14.321697	14.042095
570.000000	14.224838	14.037437
580.000000	15.171040	13.407494
