0.000000	-1.570796	0.000000
5.653846	-1.570796	0.341841
11.307692	-1.570796	0.342038
16.961538	-1.570796	0.342363
22.615385	-1.570796	0.342815
28.269231	-1.570796	0.343387
33.923077	-1.570796	0.344075
39.576923	-1.570796	0.344871
45.230769	-1.570796	0.345768
50.884615	-1.570796	0.346755
56.538462	-1.570796	0.347824
62.192308	-1.570796	0.051944
67.846154	-1.570796	0.076818
73.500000	-1.570796	0.123134
79.153846	-1.570796	19.928877
84.807692	-1.570796	14.900054
90.461538	-1.570796	11.517353
96.115385	-1.570796	9.163554
101.769231	-1.570796	7.476353
107.423077	-1.570796	6.234907
113.076923	-1.570796	5.300031
118.730769	-1.570796	4.581352
124.384615	-1.570796	4.018605
130.038462	-1.570796	3.570622
135.692308	-1.570796	3.208666
141.346154	-1.570796	2.912275
147.000000	-1.570796	2.666614
152.653846	-1.570796	2.460753
158.307692	-1.570796	2.286514
163.961538	-1.570796	2.137692
169.615385	-1.570796	2.009524
175.269231	-1.570796	1.898304
180.923077	-1.570796	1.801122
186.576923	-1.570796	1.715667
192.230769	-1.570796	1.640089
197.884615	-1.570796	1.572891
203.538462	-1.570796	1.512854
209.192308	-1.570796	1.458978
214.846154	-1.570796	1.410435
220.500000	-1.570796	1.366536

0.000000	-1.517549	0.000000
5.653846	-1.517549	0.341683
11.307692	-1.517549	0.341721
16.961538	-1.517549	0.341889
22.615385	-1.517549	0.342184
28.269231	-1.517549	0.342602
33.923077	-1.517549	0.343138
39.576923	-1.517549	0.343786
45.230769	-1.517549	0.344539
50.884615	-1.517549	0.345388
56.538462	-1.517549	0.346323
62.192308	-1.517549	0.047598
67.846154	-1.517549	0.072212
73.500000	-1.517549	0.117838
79.153846	-1.517549	20.062591
84.807692	-1.517549	15.005414
90.461538	-1.517549	11.604800
96.115385	-1.517549	9.239207
101.769231	-1.517549	7.543956
107.423077	-1.517549	6.296842
113.076923	-1.517549	5.357867
118.730769	-1.517549	4.636154
124.384615	-1.517549	4.071115
130.038462	-1.517549	3.621370
135.692308	-1.517549	3.258037
141.346154	-1.517549	2.960554
147.000000	-1.517549	2.714014
152.653846	-1.517549	2.507434
158.307692	-1.517549	2.332597
163.961538	-1.517549	2.183270
169.615385	-1.517549	2.054665
175.269231	-1.517549	1.943061
180.923077	-1.517549	1.845531
186.576923	-1.517549	1.759755
192.230769	-1.517549	1.683871
197.884615	-1.517549	1.616378
203.538462	-1.517549	1.556049
209.192308	-1.517549	1.501879
214.846154	-1.517549	1.453035
220.500000	-1.517549	1.408826

0.000000	-1.464302	0.000000
5.653846	-1.464302	0.341524
11.307692	-1.464302	0.341402
16.961538	-1.464302	0.341406
22.615385	-1.464302	0.341537
28.269231	-1.464302	0.341791
33.923077	-1.464302	0.342164
39.576923	-1.464302	0.342650
45.230769	-1.464302	0.343243
50.884615	-1.464302	0.343935
56.538462	-1.464302	0.344717
62.192308	-1.464302	0.046302
67.846154	-1.464302	0.070298
73.500000	-1.464302	0.115169
79.153846	-1.464302	20.075248
84.807692	-1.464302	15.019306
90.461538	-1.464302	11.620924
96.115385	-1.464302	9.257726
101.769231	-1.464302	7.564719
107.423077	-1.464302	6.319598
113.076923	-1.464302	5.382355
118.730769	-1.464302	4.662136
124.384615	-1.464302	4.098384
130.038462	-1.464302	3.649753
135.692308	-1.464302	3.287388
141.346154	-1.464302	2.990749
147.000000	-1.464302	2.744951
152.653846	-1.464302	2.539024
158.307692	-1.464302	2.364764
163.961538	-1.464302	2.215947
169.615385	-1.464302	2.087792
175.269231	-1.464302	1.976585
180.923077	-1.464302	1.879404
186.576923	-1.464302	1.793931
192.230769	-1.464302	1.718309
197.884615	-1.464302	1.651037
203.538462	-1.464302	1.590892
209.192308	-1.464302	1.536868
214.846154	-1.464302	1.488137
220.500000	-1.464302	1.444005

0.000000	-1.411054	0.000000
5.653846	-1.411054	0.341365
11.307692	-1.411054	0.341079
16.961538	-1.411054	0.340916
22.615385	-1.411054	0.340877
28.269231	-1.411054	0.340957
33.923077	-1.411054	0.341156
39.576923	-1.411054	0.341467
45.230769	-1.411054	0.341884
50.884615	-1.411054	0.342402
56.538462	-1.411054	0.343011
62.192308	-1.411054	0.048073
67.846154	-1.411054	0.071094
73.500000	-1.411054	0.115147
79.153846	-1.411054	19.965226
84.807692	-1.411054	14.940445
90.461538	-1.411054	11.564667
96.115385	-1.411054	9.218213
101.769231	-1.411054	7.537857
107.423077	-1.411054	6.302474
113.076923	-1.411054	5.372857
118.730769	-1.411054	4.658708
124.384615	-1.411054	4.099860
130.038462	-1.411054	3.655245
135.692308	-1.411054	3.296211
141.346154	-1.411054	3.002367
147.000000	-1.411054	2.758938
152.653846	-1.411054	2.555039
158.307692	-1.411054	2.382529
163.961538	-1.411054	2.235234
169.615385	-1.411054	2.108410
175.269231	-1.411054	1.998372
180.923077	-1.411054	1.902224
186.576923	-1.411054	1.817666
192.230769	-1.411054	1.742856
197.884615	-1.411054	1.676305
