0.000000	-1.570796	0.000000
5.653846	-1.570796	0.000005
11.307692	-1.570796	0.000005
16.961538	-1.570796	0.000006
22.615385	-1.570796	0.000006
28.269231	-1.570796	0.000006
33.923077	-1.570796	0.000007
39.576923	-1.570796	0.000008
45.230769	-1.570796	0.000008
50.884615	-1.570796	0.000009
56.538462	-1.570796	0.000010
62.192308	-1.570796	0.000022
67.846154	-1.570796	0.000195
73.500000	-1.570796	0.002335
79.153846	-1.570796	9.637821
84.807692	-1.570796	7.506007
90.461538	-1.570796	6.043696
96.115385	-1.570796	5.005876
101.769231	-1.570796	4.247253
107.423077	-1.570796	3.678257
113.076923	-1.570796	3.241747
118.730769	-1.570796	2.900150
124.384615	-1.570796	2.628077
130.038462	-1.570796	2.407958
135.692308	-1.570796	2.227361
141.346154	-1.570796	2.077318
147.000000	-1.570796	1.951241
152.653846	-1.570796	1.844213
158.307692	-1.570796	1.752512
163.961538	-1.570796	1.673277
169.615385	-1.570796	1.604287
175.269231	-1.570796	1.543795
180.923077	-1.570796	1.490414
186.576923	-1.570796	1.443032
192.230769	-1.570796	1.400747
197.884615	-1.570796	1.362826
203.538462	-1.570796	1.328665
209.192308	-1.570796	1.297764
214.846154	-1.570796	1.269707
220.500000	-1.570796	1.244142

0.000000	-1.517549	0.000000
5.653846	-1.517549	0.000005
11.307692	-1.517549	0.000005
16.961538	-1.517549	0.000006
22.615385	-1.517549	0.000006
28.269231	-1.517549	0.000006
33.923077	-1.517549	0.000007
39.576923	-1.517549	0.000008
45.230769	-1.517549	0.000008
50.884615	-1.517549	0.000009
56.538462	-1.517549	0.000010
62.192308	-1.517549	0.000021
67.846154	-1.517549	0.000192
73.500000	-1.517549	0.002300
79.153846	-1.517549	9.674315
84.807692	-1.517549	7.536080
90.461538	-1.517549	6.069958
96.115385	-1.517549	5.029845
101.769231	-1.517549	4.269848
107.423077	-1.517549	3.700049
113.076923	-1.517549	3.263105
118.730769	-1.517549	2.921313
124.384615	-1.517549	2.649206
130.038462	-1.517549	2.429159
135.692308	-1.517549	2.248705
141.346154	-1.517549	2.098851
147.000000	-1.517549	1.972993
152.653846	-1.517549	1.866201
158.307692	-1.517549	1.774743
163.961538	-1.517549	1.695753
169.615385	-1.517549	1.627003
175.269231	-1.517549	1.566744
180.923077	-1.517549	1.513584
186.576923	-1.517549	1.466408
192.230769	-1.517549	1.424315
197.884615	-1.517549	1.386567
203.538462	-1.517549	1.352561
209.192308	-1.517549	1.321796
214.846154	-1.517549	1.293853
220.500000	-1.517549	1.268382

0.000000	-1.464302	0.000000
5.653846	-1.464302	0.000005
11.307692	-1.464302	0.000005
16.961538	-1.464302	0.000006
22.615385	-1.464302	0.000006
28.269231	-1.464302	0.000006
33.923077	-1.464302	0.000007
39.576923	-1.464302	0.000007
45.230769	-1.464302	0.000008
50.884615	-1.464302	0.000009
56.538462	-1.464302	0.000010
62.192308	-1.464302	0.000021
67.846154	-1.464302	0.000190
73.500000	-1.464302	0.002273
79.153846	-1.464302	9.652850
84.807692	-1.464302	7.521180
90.461538	-1.464302	6.060240
96.115385	-1.464302	5.024275
101.769231	-1.464302	4.267650
107.423077	-1.464302	3.700637
113.076923	-1.464302	3.266028
118.730769	-1.464302	2.926222
124.384615	-1.464302	2.655825
130.038462	-1.464302	2.437269
135.692308	-1.464302	2.258128
141.346154	-1.464302	2.109440
147.000000	-1.464302	1.984626
152.653846	-1.464302	1.878776
158.307692	-1.464302	1.788170
163.961538	-1.464302	1.709956
169.615385	-1.464302	1.641915
175.269231	-1.464302	1.582304
180.923077	-1.464302	1.529739
186.576923	-1.464302	1.483109
192.230769	-1.464302	1.441516
197.884615	-1.464302	1.404227
203.538462	-1.464302	1.370641
209.192308	-1.464302	1.340258
214.846154	-1.464302	1.312663
220.500000	-1.464302	1.287507

0.000000	-1.411054	0.000000
5.653846	-1.411054	0.000005
11.307692	-1.411054	0.000005
16.961538	-1.411054	0.000005
22.615385	-1.411054	0.000006
28.269231	-1.411054	0.000006
33.923077	-1.411054	0.000007
39.576923	-1.411054	0.000007
45.230769	-1.411054	0.000008
50.884615	-1.411054	0.000009
56.538462	-1.411054	0.000010
62.192308	-1.411054	0.000021
67.846154	-1.411054	0.000188
73.500000	-1.411054	0.002254
79.153846	-1.411054	9.573228
84.807692	-1.411054	7.461150
90.461538	-1.411054	6.014415
96.115385	-1.411054	4.989062
101.769231	-1.411054	4.240572
107.423077	-1.411054	3.679941
113.076923	-1.411054	3.250443
118.730769	-1.411054	2.914805
124.384615	-1.411054	2.647864
130.038462	-1.411054	2.432215
135.692308	-1.411054	2.255552
141.346154	-1.411054	2.109000
147.000000	-1.411054	1.986048
152.653846	-1.411054	1.881834
158.307692	-1.411054	1.792680
163.961538	-1.411054	1.715761
169.615385	-1.411054	1.648883
175.269231	-1.411054	1.590323
180.923077	-1.411054	1.538711
