-147.000000	-147.000000	0.807123
-144.030303	-147.000000	0.805248
-141.060606	-147.000000	0.803300
-138.090909	-147.000000	0.801272
-135.121212	-147.000000	0.799158
-132.151515	-147.000000	0.796947
-129.181818	-147.000000	0.794633
-126.212121	-147.000000	0.792205
-123.242424	-147.000000	0.789654
-120.272727	-147.000000	0.786973
-117.303030	-147.000000	0.784149
-114.333333	-147.000000	0.781175
-111.363636	-147.000000	0.778041
-108.393939	-147.000000	0.774736
-105.424242	-147.000000	0.771253
-102.454545	-147.000000	0.767582
-99.484848	-147.000000	0.763715
-96.515152	-147.000000	0.759646
-93.545455	-147.000000	0.755368
-90.575758	-147.000000	0.750876
-87.606061	-147.000000	0.746167
-84.636364	-147.000000	0.741239
-81.666667	-147.000000	0.736092
-78.696970	-147.000000	0.730729
-75.727273	-147.000000	0.725157
-72.757576	-147.000000	0.719382
-69.787879	-147.000000	0.713416
-66.818182	-147.000000	0.707275
-63.848485	-147.000000	0.700975
-60.878788	-147.000000	0.694539
-57.909091	-147.000000	0.687994
-54.939394	-147.000000	0.681368
-51.969697	-147.000000	0.674695
-49.000000	-147.000000	0.668012
-46.030303	-147.000000	0.661360
-43.060606	-147.000000	0.654782
-40.090909	-147.000000	0.648326
-37.121212	-147.000000	0.642039
-34.151515	-147.000000	0.635973
-31.181818	-147.000000	0.630178
-28.212121	-147.000000	0.624706
-25.242424	-147.000000	0.619609
-22.272727	-147.000000	0.614934
-19.303030	-147.000000	0.610728
-16.333333	-147.000000	0.607036
-13.363636	-147.000000	0.603895
-10.393939	-147.000000	0.601339
-7.424242	-147.000000	0.599397
-4.454545	-147.000000	0.598091
-1.484848	-147.000000	0.597433
1.484848	-147.000000	0.597433
4.454545	-147.000000	0.598091
7.424242	-147.000000	0.599397
10.393939	-147.000000	0.601339
13.363636	-147.000000	0.603895
16.333333	-147.000000	0.607036
19.303030	-147.000000	0.610728
22.272727	-147.000000	0.614934
25.242424	-147.000000	0.619609
28.212121	-147.000000	0.624706
31.181818	-147.000000	0.630178
34.151515	-147.000000	0.635973
37.121212	-147.000000	0.642039
40.090909	-147.000000	0.648326
43.060606	-147.000000	0.654782
46.030303	-147.000000	0.661360
49.000000	-147.000000	0.668012
51.969697	-147.000000	0.674695
54.939394	-147.000000	0.681368
57.909091	-147.000000	0.687994
60.878788	-147.000000	0.694539
63.848485	-147.000000	0.700975
66.818182	-147.000000	0.707275
69.787879	-147.000000	0.713416
72.757576	-147.000000	0.719382
75.727273	-147.000000	0.725157
78.696970	-147.000000	0.730729
81.666667	-147.000000	0.736092
84.636364	-147.000000	0.741239
87.606061	-147.000000	0.746167
90.575758	-147.000000	0.750876
93.545455	-147.000000	0.755368
96.515152	-147.000000	0.759646
99.484848	-147.000000	0.763715
102.454545	-147.000000	0.767582
105.424242	-147.000000	0.771253
108.393939	-147.000000	0.774736
111.363636	-147.000000	0.778041
114.333333	-147.000000	0.781175
117.303030	-147.000000	0.784149
120.272727	-147.000000	0.786973
123.242424	-147.000000	0.789654
126.212121	-147.000000	0.792205
129.181818	-147.000000	0.794633
132.151515	-147.000000	0.796947
135.121212	-147.000000	0.799158
138.090909	-147.000000	0.801272
141.060606	-147.000000	0.803300
144.030303	-147.000000	0.805248
147.000000	-147.000000	0.807123

-147.000000	-144.030303	0.810859
